date,portfolio_usd,eurusd,portfolio_eur,cash_usd,riskoff,AGG_shares,AGG_px,AGG_val_usd,ARCC_shares,ARCC_px,ARCC_val_usd,BIL_shares,BIL_px,BIL_val_usd,BND_shares,BND_px,BND_val_usd,BST_shares,BST_px,BST_val_usd,BXSL_shares,BXSL_px,BXSL_val_usd,DIVO_shares,DIVO_px,DIVO_val_usd,JEPI_shares,JEPI_px,JEPI_val_usd,JEPQ_shares,JEPQ_px,JEPQ_val_usd,MAIN_shares,MAIN_px,MAIN_val_usd,OBDC_shares,OBDC_px,OBDC_val_usd,SGOV_shares,SGOV_px,SGOV_val_usd,SHV_shares,SHV_px,SHV_val_usd,BM_SPY_px,BM_VNQ_px,BM_BND_px
2023-04-04,440704.79711833014,1.0960105657577515,402099.0407274395,-2.2737367544323206e-13,0,0.0,90.8930892944336,0.0,4703.109837406912,14.037384986877441,66019.3634232514,0.0,80.32843017578125,0.0,0.0,67.22957611083984,0.0,858.3466046001294,25.450759887695312,21845.57333409644,3453.8806645190207,18.68524169921875,64536.59501679617,1423.5435654135179,31.244098663330078,44477.33560932863,1515.5064721461702,43.89480209350586,66522.85666628339,1313.4862039332077,33.72834777832031,44301.71948828499,2803.0760114321383,31.831754684448242,89226.82795776946,4674.761444678074,9.364012718200684,43774.52562251969,0.0,88.29364013671875,0.0,0.0,97.14656829833984,0.0,395.5048522949219,74.32566833496094,67.22957611083984
2023-04-05,437920.2268600944,1.090334177017212,401638.53989984706,-2.2737367544323206e-13,0,0.0,91.20152282714844,0.0,4703.109837406912,13.874699592590332,65254.23614497727,0.0,80.372314453125,0.0,0.0,67.41061401367188,0.0,858.3466046001294,25.139019012451172,21577.99161231556,3453.8806645190207,18.515167236328125,63949.17811788979,1423.5435654135179,31.331987380981445,44602.44902781367,1515.5064721461702,44.04079055786133,66744.10312887278,1313.4862039332077,33.66021728515625,44212.231025446825,2803.0760114321383,31.4000186920166,88016.63915411249,4674.761444678074,9.318849563598633,43563.398648665985,0.0,88.3288803100586,0.0,0.0,97.1994857788086,0.0,394.4692687988281,73.92816162109375,67.41061401367188
2023-04-06,441943.2663664619,1.0920130014419556,404705.13243239326,-2.2737367544323206e-13,0,0.0,91.11988830566406,0.0,4703.109837406912,13.97541332244873,65727.90387863625,0.0,80.38111114501953,0.0,0.0,67.39253997802734,0.0,858.3466046001294,25.61063003540039,21982.797332556016,3453.8806645190207,18.940359115600586,65417.74012841944,1423.5435654135179,31.402297973632812,44702.53921956294,1515.5064721461702,44.07323455810547,66793.2722212251,1313.4862039332077,33.75862121582031,44341.48323078687,2803.0760114321383,31.722824096679688,88921.48724028423,4674.761444678074,9.424233436584473,44056.043114991044,0.0,88.35528564453125,0.0,0.0,97.1994857788086,0.0,396.0080871582031,74.43408203125,67.39253997802734
2023-04-09,441943.2663664619,1.0913575887680054,404948.17731130257,-2.2737367544323206e-13,0,0.0,91.11988830566406,0.0,4703.109837406912,13.97541332244873,65727.90387863625,0.0,80.38111114501953,0.0,0.0,67.39253997802734,0.0,858.3466046001294,25.61063003540039,21982.797332556016,3453.8806645190207,18.940359115600586,65417.74012841944,1423.5435654135179,31.402297973632812,44702.53921956294,1515.5064721461702,44.07323455810547,66793.2722212251,1313.4862039332077,33.75862121582031,44341.48323078687,2803.0760114321383,31.722824096679688,88921.48724028423,4674.761444678074,9.424233436584473,44056.043114991044,0.0,88.35528564453125,0.0,0.0,97.1994857788086,0.0,396.0080871582031,74.43408203125,67.39253997802734
2023-04-10,441297.5730926312,1.086932897567749,406002.59140203724,-2.2737367544323206e-13,0,0.0,90.4939193725586,0.0,4703.109837406912,13.897941589355469,65363.545808604365,0.0,80.38990020751953,0.0,0.0,66.93985748291016,0.0,858.3466046001294,25.40279769897461,21804.405152258834,3453.8806645190207,18.994474411010742,65604.64790089132,1423.5435654135179,31.437448501586914,44752.57752745289,1515.5064721461702,44.162445068359375,66928.47132689835,1313.4862039332077,33.75862121582031,44341.48323078687,2803.0760114321383,31.666322708129883,88763.10955342765,4674.761444678074,9.356484413146973,43739.33259231083,0.0,88.36409759521484,0.0,0.0,97.19065856933594,0.0,396.41455078125,74.77738189697266,66.93985748291016
2023-04-11,443870.3511810347,1.0917507410049438,406567.48331808526,-2.2737367544323206e-13,0,0.0,90.54835510253906,0.0,4703.109837406912,14.114853858947754,66383.70803757811,0.0,80.39866638183594,0.0,0.0,66.9670181274414,0.0,858.3466046001294,25.52269744873047,21907.32069535418,3453.8806645190207,19.14908790588379,66138.66446130704,1423.5435654135179,31.586868286132812,44965.28310028868,1515.5064721461702,44.28411865234375,67112.86843091589,1313.4862039332077,33.70563507080078,44271.88666030411,2803.0760114321383,31.650188446044922,88717.88399041515,4674.761444678074,9.491978645324707,44372.73580487156,0.0,88.36409759521484,0.0,0.0,97.20830535888672,0.0,396.52099609375,75.09358978271484,66.9670181274414
2023-04-12,445292.5981364629,1.0999890565872192,404815.48018123873,-2.2737367544323206e-13,0,0.0,90.65719604492188,0.0,4703.109837406912,14.223311424255371,66893.79587991755,0.0,80.41622924804688,0.0,0.0,67.03944396972656,0.0,858.3466046001294,25.21895408630371,21646.603611545346,3453.8806645190207,19.404205322265625,67019.80957293032,1423.5435654135179,31.48141098022461,44815.16003103721,1515.5064721461702,44.34087371826172,67198.88110064165,1313.4862039332077,33.60723114013672,44142.63445496406,2803.0760114321383,31.609840393066406,88604.78533100308,4674.761444678074,9.619940757751465,44970.92815442373,0.0,88.38170623779297,0.0,0.0,97.21711730957031,0.0,394.9048156738281,74.73221588134766,67.03944396972656
2023-04-13,449881.8456823933,1.1054610013961792,406963.10870686517,-2.2737367544323206e-13,0,0.0,90.62091827392578,0.0,4703.109837406912,14.424729347229004,67841.08649488492,0.0,80.46012878417969,0.0,0.0,67.00321960449219,0.0,858.3466046001294,25.54123878479004,21923.235588205665,3453.8806645190207,19.612934112548828,67740.73390581792,1423.5435654135179,31.76263427734375,45215.493646095536,1515.5064721461702,44.494991302490234,67432.4472970115,1313.4862039332077,33.962982177734375,44609.90853488351,2803.0760114321383,31.997188568115234,89690.55170855447,4674.761444678074,9.717798233032227,45428.38850693977,0.0,88.4345703125,0.0,0.0,97.27003479003906,0.0,400.1502685546875,74.50636291503906,67.00321960449219
2023-04-14,448735.04518783063,1.1054610013961792,405925.7130021643,-2.2737367544323206e-13,0,0.0,90.1764144897461,0.0,4703.109837406912,14.138093948364258,66493.00873073508,0.0,80.46012878417969,0.0,0.0,66.70447540283203,0.0,858.3466046001294,25.621810913085938,21992.394400953854,3453.8806645190207,19.71343421936035,68087.84928151633,1423.5435654135179,31.876888275146484,45378.139189490386,1515.5064721461702,44.43009948730469,67334.10333110849,1313.4862039332077,33.98570251464844,44639.75138396885,2803.0760114321383,31.924564361572266,89486.98053734457,4674.761444678074,9.695215225219727,45322.81833271303,0.0,88.44336700439453,0.0,0.0,97.25240325927734,0.0,399.1726989746094,73.34996795654297,66.70447540283203
2023-04-16,448735.04518783063,1.098659634590149,408438.63837341184,-2.2737367544323206e-13,0,0.0,90.1764144897461,0.0,4703.109837406912,14.138093948364258,66493.00873073508,0.0,80.46012878417969,0.0,0.0,66.70447540283203,0.0,858.3466046001294,25.621810913085938,21992.394400953854,3453.8806645190207,19.71343421936035,68087.84928151633,1423.5435654135179,31.876888275146484,45378.139189490386,1515.5064721461702,44.43009948730469,67334.10333110849,1313.4862039332077,33.98570251464844,44639.75138396885,2803.0760114321383,31.924564361572266,89486.98053734457,4674.761444678074,9.695215225219727,45322.81833271303,0.0,88.44336700439453,0.0,0.0,97.25240325927734,0.0,399.1726989746094,73.34996795654297,66.70447540283203
2023-04-17,450435.6267489759,1.0925379991531372,412283.7165372039,-2.2737367544323206e-13,0,0.0,89.72279357910156,0.0,4703.109837406912,14.269791603088379,67112.3972662315,0.0,80.47769927978516,0.0,0.0,66.34234619140625,0.0,858.3466046001294,25.436492919921875,21833.327330750173,3453.8806645190207,19.71343421936035,68087.84928151633,1423.5435654135179,31.85052490234375,45340.60977977446,1515.5064721461702,44.52743911743164,67481.6221705622,1313.4862039332077,34.03866958618164,44709.32290169045,2803.0760114321383,32.215091705322266,90301.3507652753,4674.761444678074,9.747908592224121,45569.14725317545,0.0,88.44336700439453,0.0,0.0,97.26122283935547,0.0,400.60504150390625,74.87676239013672,66.34234619140625
2023-04-18,449556.2720467046,1.0975382328033447,409604.2020317077,-2.2737367544323206e-13,0,0.0,89.84980773925781,0.0,4703.109837406912,14.145842552185059,66529.45126559085,0.0,80.48646545410156,0.0,0.0,66.4419174194336,0.0,858.3466046001294,25.436492919921875,21833.327330750173,3453.8806645190207,19.71343421936035,68087.84928151633,1423.5435654135179,31.947202682495117,45478.2348116274,1515.5064721461702,44.55987548828125,67530.77970051771,1313.4862039332077,34.0765266418457,44759.04762202673,2803.0760114321383,32.263492584228516,90437.02210786963,4674.761444678074,9.604887962341309,44900.559926805705,0.0,88.46098327636719,0.0,0.0,97.27887725830078,0.0,400.8663635253906,74.70511627197266,66.4419174194336
2023-04-19,451491.4201644219,1.095218300819397,412238.7471307179,-2.2737367544323206e-13,0,0.0,89.71371459960938,0.0,4703.109837406912,14.25429630279541,67039.52116699007,0.0,80.49525451660156,0.0,0.0,66.35139465332031,0.0,858.3466046001294,25.25118064880371,21674.265172045158,3453.8806645190207,19.8912410736084,68701.97293742262,1423.5435654135179,31.84173011779785,45328.090020824944,1515.5064721461702,44.5679931640625,67543.08209070298,1313.4862039332077,34.11436462402344,44808.74728960185,2803.0760114321383,32.578224182128906,91319.23869998394,4674.761444678074,9.642524719238281,45076.50278685039,0.0,88.4874038696289,0.0,0.0,97.28768920898438,0.0,400.7986145019531,75.1478042602539,66.35139465332031
2023-04-20,448276.9203565341,1.0970927476882935,408604.39675780147,-2.2737367544323206e-13,0,0.0,90.1219482421875,0.0,4703.109837406912,14.04513168334961,66055.79698763706,0.0,80.55670928955078,0.0,0.0,66.64110565185547,0.0,858.3466046001294,25.00141143798828,21459.87661800808,3453.8806645190207,19.72889518737793,68141.24962000699,1423.5435654135179,31.780210494995117,45240.51415763745,1515.5064721461702,44.58421325683594,67567.66374627994,1313.4862039332077,33.962982177734375,44609.90853488351,2803.0760114321383,32.215091705322266,90301.3507652753,4674.761444678074,9.604887962341309,44900.559926805705,0.0,88.52261352539062,0.0,0.0,97.34060668945312,0.0,398.6114501953125,74.40696716308594,66.64110565185547
2023-04-21,448957.08045732067,1.0970927476882935,409224.36266516877,-2.2737367544323206e-13,0,0.0,89.96771240234375,0.0,4703.109837406912,14.099361419677734,66310.84539404184,0.0,80.54792022705078,0.0,0.0,66.5234146118164,0.0,858.3466046001294,24.98529624938965,21446.04420059195,3453.8806645190207,19.667051315307617,67927.64826604436,1423.5435654135179,31.753856658935547,45202.99832389088,1515.5064721461702,44.673423767089844,67702.8628519532,1313.4862039332077,34.000831604003906,44659.62323411533,2803.0760114321383,32.31998062133789,90595.36236962382,4674.761444678074,9.650053024291992,45111.695817059255,0.0,88.53141784667969,0.0,0.0,97.34942626953125,0.0,398.9211120605469,74.416015625,66.5234146118164
2023-04-23,448957.08045732067,1.0992271900177002,408429.7445827294,-2.2737367544323206e-13,0,0.0,89.96771240234375,0.0,4703.109837406912,14.099361419677734,66310.84539404184,0.0,80.54792022705078,0.0,0.0,66.5234146118164,0.0,858.3466046001294,24.98529624938965,21446.04420059195,3453.8806645190207,19.667051315307617,67927.64826604436,1423.5435654135179,31.753856658935547,45202.99832389088,1515.5064721461702,44.673423767089844,67702.8628519532,1313.4862039332077,34.000831604003906,44659.62323411533,2803.0760114321383,32.31998062133789,90595.36236962382,4674.761444678074,9.650053024291992,45111.695817059255,0.0,88.53141784667969,0.0,0.0,97.34942626953125,0.0,398.9211120605469,74.416015625,66.5234146118164
2023-04-24,451777.6128363857,1.1059499979019165,408497.3223865882,-2.2737367544323206e-13,0,0.0,90.321533203125,0.0,4703.109837406912,14.300780296325684,67258.14049424426,0.0,80.55670928955078,0.0,0.0,66.78594207763672,0.0,858.3466046001294,24.85637855529785,21335.388135595378,3453.8806645190207,19.945356369018555,68888.88070989448,1423.5435654135179,31.868104934692383,45365.635721704115,1515.5064721461702,44.73830795288086,67801.19525545942,1313.4862039332077,33.99326705932617,44649.687309042085,2803.0760114321383,32.45716857910156,90979.91064308853,4674.761444678074,9.732854843139648,45498.7745673575,0.0,88.54024505615234,0.0,0.0,97.35823822021484,0.0,399.3372497558594,74.13594055175781,66.78594207763672
2023-04-25,446170.2068164658,1.0978394746780396,406407.50957448763,-2.2737367544323206e-13,0,0.0,90.88400268554688,0.0,4703.109837406912,14.037384986877441,66019.3634232514,0.0,80.54792022705078,0.0,0.0,67.22049713134766,0.0,858.3466046001294,24.37294578552246,20920.435259106238,3453.8806645190207,19.71343421936035,68087.84928151633,1423.5435654135179,31.534135818481445,44890.2161352752,1515.5064721461702,44.34087371826172,67198.88110064165,1313.4862039332077,33.402870178222656,43874.20915086743,2803.0760114321383,32.207008361816406,90278.69253900186,4674.761444678074,9.604887962341309,44900.559926805705,0.0,88.54024505615234,0.0,0.0,97.38471221923828,0.0,392.99822998046875,73.40415954589844,67.22049713134766
2023-04-26,443536.9049720428,1.1047282218933105,401489.61181773583,-2.2737367544323206e-13,0,0.0,90.54835510253906,0.0,4703.109837406912,13.797231674194336,64889.89601588563,0.0,80.56550598144531,0.0,0.0,66.985107421875,0.0,858.3466046001294,24.663005828857422,21169.407312432966,3453.8806645190207,19.69797134399414,68034.44235527111,1423.5435654135179,31.220863342285156,44444.25911756481,1515.5064721461702,43.975914001464844,66645.78228776336,1313.4862039332077,33.68292236328125,44242.05383232324,2803.0760114321383,31.876140594482422,89351.24503743186,4674.761444678074,9.57478141784668,44759.81901336973,0.0,88.54024505615234,0.0,0.0,97.39352416992188,0.0,391.33367919921875,72.6994857788086,66.985107421875
2023-04-27,450564.8505200867,1.1032048463821411,408414.4952749915,-2.2737367544323206e-13,0,0.0,90.22175598144531,0.0,4703.109837406912,14.192320823669434,66748.04368143469,0.0,80.59183502197266,0.0,0.0,66.69542694091797,0.0,858.3466046001294,25.073923110961914,21522.11676629887,3453.8806645190207,19.72889518737793,68141.24962000699,1423.5435654135179,31.609148025512695,44996.999279922,1515.5064721461702,44.600433349609375,67592.2454018569,1313.4862039332077,34.43984603881836,45236.26263757164,2803.0760114321383,32.4410514831543,90934.7331980648,4674.761444678074,9.710270881652832,45393.19993493083,0.0,88.56665802001953,0.0,0.0,97.41119384765625,0.0,399.1243591308594,74.34374237060547,66.69542694091797
2023-04-28,454190.83007322776,1.1032048463821411,411701.2643324627,-2.2737367544323206e-13,0,0.0,90.6844253540039,0.0,4703.109837406912,14.31627368927002,67331.00762301558,0.0,80.59183502197266,0.0,0.0,67.06661224365234,0.0,858.3466046001294,25.26729965209961,21688.10086379373,3453.8806645190207,19.945356369018555,68888.88070989448,1423.5435654135179,31.856212615966797,45348.70648790446,1515.5064721461702,44.93296432495117,68096.19824717646,1313.4862039332077,34.64421081542969,45504.69295222052,2803.0760114321383,32.69926834106445,91658.53467822014,4674.761444678074,9.770489692687988,45674.70851100233,0.0,88.56665802001953,0.0,0.0,97.41998291015625,0.0,402.5308837890625,75.25621032714844,67.06661224365234
2023-04-30,454190.83007322776,1.1010911464691162,412491.583035326,-2.2737367544323206e-13,0,0.0,90.6844253540039,0.0,4703.109837406912,14.31627368927002,67331.00762301558,0.0,80.59183502197266,0.0,0.0,67.06661224365234,0.0,858.3466046001294,25.26729965209961,21688.10086379373,3453.8806645190207,19.945356369018555,68888.88070989448,1423.5435654135179,31.856212615966797,45348.70648790446,1515.5064721461702,44.93296432495117,68096.19824717646,1313.4862039332077,34.64421081542969,45504.69295222052,2803.0760114321383,32.69926834106445,91658.53467822014,4674.761444678074,9.770489692687988,45674.70851100233,0.0,88.56665802001953,0.0,0.0,97.41998291015625,0.0,402.5308837890625,75.25621032714844,67.06661224365234
2023-05-01,454197.3505061728,1.0969241857528687,414064.48723202926,0.0,0,0.0,89.75586700439453,0.0,4816.244787037576,14.145842552185059,68129.84045021562,0.0,80.59449768066406,0.0,0.0,66.37686157226562,0.0,894.2258340904446,25.396209716796875,22709.94681673854,3376.5621040950227,20.17728042602539,68129.8404502156,1422.6250080461584,31.926820755004883,45419.89363347708,1513.639616496433,45.0106086730957,68129.8404502156,1309.765893969352,34.67787170410156,45419.89363347708,2777.3510597179074,32.70734786987305,90839.78726695415,4688.24960653364,9.687689781188965,45418.30780487913,0.0,88.57726287841797,0.0,0.0,97.40938568115234,0.0,402.12445068359375,74.69608306884766,66.37686157226562
2023-05-02,448389.75370332156,1.1010911464691162,407223.1033199922,0.0,0,0.0,90.62893676757812,0.0,4816.244787037576,13.97541332244873,67309.0115609392,0.0,80.57684326171875,0.0,0.0,67.03030395507812,0.0,894.2258340904446,25.065866470336914,22414.545351636734,3376.5621040950227,19.520166397094727,65911.05412205913,1422.6250080461584,31.565011978149414,44905.1754193919,1513.639616496433,44.75722885131836,67746.31471395261,1309.765893969352,34.494266510009766,45179.413812300016,2777.3510597179074,32.570159912109375,90458.76814707868,4688.24960653364,9.484450340270996,44465.47057596334,0.0,88.59498596191406,0.0,0.0,97.43594360351562,0.0,397.6048583984375,73.4312744140625,67.03030395507812
2023-05-03,448215.0473967124,1.1068925857543945,404930.93292447587,0.0,0,0.0,91.02909851074219,0.0,4816.244787037576,14.014142036437988,67495.53852779862,0.0,80.58566284179688,0.0,0.0,67.3116226196289,0.0,894.2258340904446,24.88860511779785,22256.03367081049,3376.5621040950227,19.566545486450195,66067.65599759924,1422.6250080461584,31.28263282775879,44503.45577829536,1513.639616496433,44.46299743652344,67300.95438810122,1309.765893969352,34.394813537597656,45049.153700980765,2777.3510597179074,32.779972076416016,91041.49018395743,4688.24960653364,9.491978645324707,44500.765149169274,0.0,88.59498596191406,0.0,0.0,97.45362091064453,0.0,394.8757629394531,73.14217376708984,67.3116226196289
2023-05-04,441658.08679741406,1.102292776107788,400672.2137442606,0.0,0,0.0,90.91998291015625,0.0,4816.244787037576,13.67327880859375,65853.85778360101,0.0,80.61212158203125,0.0,0.0,67.22086334228516,0.0,894.2258340904446,24.679122924804688,22068.709282054082,3376.5621040950227,19.396472930908203,65493.395451609555,1422.6250080461584,31.026723861694336,44139.39328338884,1513.639616496433,44.25048065185547,66979.28056365735,1309.765893969352,34.257110595703125,44868.79508418807,2777.3510597179074,32.05368423461914,89024.33387688265,4688.24960653364,9.220993995666504,43230.32147203254,0.0,88.63915252685547,0.0,0.0,97.5067367553711,0.0,392.078857421875,73.74746704101562,67.22086334228516
2023-05-05,450566.69425329275,1.102292776107788,408754.10237582284,0.0,0,0.0,90.62893676757812,0.0,4816.244787037576,14.107107162475586,67943.2813314535,0.0,80.62974548339844,0.0,0.0,66.97586059570312,0.0,894.2258340904446,25.17867088317871,22515.417971799274,3376.5621040950227,19.860319137573242,67059.60097516296,1422.6250080461584,31.467954635620117,44767.09921669522,1513.639616496433,44.72454071044922,67696.83664894347,1309.765893969352,34.76203155517578,45530.12333605563,2777.3510597179074,32.73135757446289,90906.47064544026,4688.24960653364,9.416705131530762,44147.8641277424,0.0,88.64801788330078,0.0,0.0,97.49790954589844,0.0,399.3372497558594,74.97614288330078,66.97586059570312
2023-05-07,450566.69425329275,1.10186767578125,408911.7996258765,0.0,0,0.0,90.62893676757812,0.0,4816.244787037576,14.107107162475586,67943.2813314535,0.0,80.62974548339844,0.0,0.0,66.97586059570312,0.0,894.2258340904446,25.17867088317871,22515.417971799274,3376.5621040950227,19.860319137573242,67059.60097516296,1422.6250080461584,31.467954635620117,44767.09921669522,1513.639616496433,44.72454071044922,67696.83664894347,1309.765893969352,34.76203155517578,45530.12333605563,2777.3510597179074,32.73135757446289,90906.47064544026,4688.24960653364,9.416705131530762,44147.8641277424,0.0,88.64801788330078,0.0,0.0,97.49790954589844,0.0,399.3372497558594,74.97614288330078,66.97586059570312
2023-05-08,454166.96808567777,1.0996140241622925,413023.9866953962,0.0,0,0.0,90.12872314453125,0.0,4816.244787037576,14.269791603088379,68726.80942048698,0.0,80.63858795166016,0.0,0.0,66.65821075439453,0.0,894.2258340904446,25.323698043823242,22645.105005492398,3376.5621040950227,19.991741180419922,67503.3556646818,1422.6250080461584,31.4238338470459,44704.33187949481,1513.639616496433,44.708194732666016,67672.09472940044,1309.765893969352,34.907379150390625,45720.49465903849,2777.3510597179074,33.41309356689453,92799.89082646812,4688.24960653364,9.46939468383789,44394.88590061473,0.0,88.6568374633789,0.0,0.0,97.5067367553711,0.0,399.4436950683594,74.54249572753906,66.65821075439453
2023-05-09,450871.33863128733,1.096467137336731,411203.69528487045,0.0,0,0.0,90.04689025878906,0.0,4816.244787037576,14.122598648071289,68017.89211819727,0.0,80.64738464355469,0.0,0.0,66.58562469482422,0.0,894.2258340904446,25.227006912231445,22558.641297695573,3376.5621040950227,19.883508682250977,67137.90191293301,1422.6250080461584,31.370882034301758,44629.00130646362,1513.639616496433,44.585594177246094,67486.52167171237,1309.765893969352,34.76966857910156,45540.126049525046,2777.3510597179074,32.82874298095703,91176.94410736783,4688.24960653364,9.454340934753418,44324.3101673926,0.0,88.66568756103516,0.0,0.0,97.5067367553711,0.0,397.6920166015625,74.2262954711914,66.58562469482422
2023-05-10,450775.44870851486,1.098406195640564,410390.4825897613,0.0,0,0.0,90.62893676757812,0.0,4816.244787037576,14.184576034545898,68316.39038271982,0.0,80.65619659423828,0.0,0.0,66.99398803710938,0.0,894.2258340904446,25.202844619750977,22537.03475154869,3376.5621040950227,19.790742874145508,66824.67240072833,1422.6250080461584,31.28263282775879,44503.45577829536,1513.639616496433,44.69184875488281,67647.35280985742,1309.765893969352,35.08332824707031,45950.946784944266,2777.3510597179074,32.633968353271484,90635.98658875922,4688.24960653364,9.461870193481445,44359.60921166176,0.0,88.6833724975586,0.0,0.0,97.54215240478516,0.0,399.5501708984375,74.94000244140625,66.99398803710938
2023-05-11,450359.7225403207,1.0912145376205444,412714.1886529076,0.0,0,0.0,90.90177917480469,0.0,4816.244787037576,14.122598648071289,68017.89211819727,0.0,80.70906829833984,0.0,0.0,67.2117919921875,0.0,894.2258340904446,25.444549560546875,22753.173553835684,3376.5621040950227,19.71343421936035,66563.63492666221,1422.6250080461584,31.13262367248535,44290.049002567495,1513.639616496433,44.634639739990234,67560.75897849527,1309.765893969352,35.190433502197266,46091.22959517444,2777.3510597179074,32.39860534667969,89982.3008929831,4688.24960653364,9.619940757751465,45100.68347240523,0.0,88.73643493652344,0.0,0.0,97.57756805419922,0.0,398.8533935546875,74.11788940429688,67.2117919921875
2023-05-12,450000.94730740495,1.0912145376205444,412385.4034135741,0.0,0,0.0,90.39246368408203,0.0,4816.244787037576,14.138093948364258,68092.52127745686,0.0,80.72669982910156,0.0,0.0,66.85785675048828,0.0,894.2258340904446,25.322731018066406,22644.240266078403,3376.5621040950227,19.790742874145508,66824.67240072833,1422.6250080461584,31.15909194946289,44327.703435315634,1513.639616496433,44.659156799316406,67597.86897077135,1309.765893969352,35.12922668457031,46011.06299296825,2777.3510597179074,32.1389045715332,89261.02066992044,4688.24960653364,9.650053024291992,45241.8572941657,0.0,88.75411224365234,0.0,0.0,97.57756805419922,0.0,398.3307189941406,74.10884094238281,66.85785675048828
2023-05-14,450000.94730740495,1.0852696895599365,414644.35212400963,0.0,0,0.0,90.39246368408203,0.0,4816.244787037576,14.138093948364258,68092.52127745686,0.0,80.72669982910156,0.0,0.0,66.85785675048828,0.0,894.2258340904446,25.322731018066406,22644.240266078403,3376.5621040950227,19.790742874145508,66824.67240072833,1422.6250080461584,31.15909194946289,44327.703435315634,1513.639616496433,44.659156799316406,67597.86897077135,1309.765893969352,35.12922668457031,46011.06299296825,2777.3510597179074,32.1389045715332,89261.02066992044,4688.24960653364,9.650053024291992,45241.8572941657,0.0,88.75411224365234,0.0,0.0,97.57756805419922,0.0,398.3307189941406,74.10884094238281,66.85785675048828
2023-05-15,450864.78869897185,1.0873701572418213,414637.817394784,0.0,0,0.0,90.16510772705078,0.0,4816.244787037576,14.246549606323242,68614.87027472655,0.0,80.73552703857422,0.0,0.0,66.68544006347656,0.0,894.2258340904446,25.542009353637695,22840.324618602604,3376.5621040950227,19.643857955932617,66328.70635222759,1422.6250080461584,31.13262367248535,44290.049002567495,1513.639616496433,44.71636962890625,67684.4685762104,1309.765893969352,35.243988037109375,46161.37349846971,2777.3510597179074,32.08208465576172,89103.21181663942,4688.24960653364,9.778017044067383,45841.78455952813,0.0,88.74527740478516,0.0,0.0,97.5864028930664,0.0,399.7050476074219,73.98236846923828,66.68544006347656
2023-05-16,447316.7768480531,1.0865668058395386,411679.0375373493,0.0,0,0.0,89.9559097290039,0.0,4816.244787037576,14.029638290405273,67570.17228018717,0.0,80.72669982910156,0.0,0.0,66.52210235595703,0.0,894.2258340904446,25.582616806030273,22876.636851588646,3376.5621040950227,19.582008361816406,66119.86735658113,1422.6250080461584,30.885536193847656,43938.53617628244,1513.639616496433,44.34856033325195,67127.7378549924,1309.765893969352,35.29753494262695,46231.50740904423,2777.3510597179074,31.684410095214844,87998.7299544817,4688.24960653364,9.695215225219727,45453.58896489534,0.0,88.77180480957031,0.0,0.0,97.5864028930664,0.0,397.0339660644531,72.13032531738281,66.52210235595703
2023-05-17,450670.76298844547,1.0838346481323242,415811.3636291719,0.0,0,0.0,89.81953430175781,0.0,4816.244787037576,14.25429630279541,68652.18026122739,0.0,80.74434661865234,0.0,0.0,66.40409851074219,0.0,894.2258340904446,26.01305389404297,23261.54481564026,3376.5621040950227,19.54335594177246,65989.35505982919,1422.6250080461584,31.167922973632812,44340.266671146426,1513.639616496433,44.708194732666016,67672.09472940044,1309.765893969352,35.58058166503906,46602.232352459425,2777.3510597179074,31.822368621826172,88381.8892145628,4688.24960653364,9.762961387634277,45771.19988417952,0.0,88.78064727783203,0.0,0.0,97.6041259765625,0.0,401.8534851074219,73.10603332519531,66.40409851074219
2023-05-18,452488.85988638806,1.0775396823883057,419927.792249351,0.0,0,0.0,89.40115356445312,0.0,4816.244787037576,14.393741607666016,69323.78298388731,0.0,80.78840637207031,0.0,0.0,66.13182830810547,0.0,894.2258340904446,26.01305389404297,23261.54481564026,3376.5621040950227,19.636125564575195,66302.59745259609,1422.6250080461584,31.212047576904297,44403.03943523055,1513.639616496433,44.82261276245117,67845.28239212472,1309.765893969352,35.833038330078125,46932.89148203283,2777.3510597179074,31.85483741760254,88472.06645892006,4688.24960653364,9.800599098205566,45947.654865956196,0.0,88.80716705322266,0.0,0.0,97.63067626953125,0.0,405.7247009277344,72.75370025634766,66.13182830810547
2023-05-19,454621.56082427606,1.0775396823883057,421907.024172542,0.0,0,0.0,89.20108032226562,0.0,4816.244787037576,14.502198219299316,69846.13657428595,0.0,80.78840637207031,0.0,0.0,65.95033264160156,0.0,894.2258340904446,26.1348819732666,23370.48663139965,3376.5621040950227,19.852588653564453,67033.49851581256,1422.6250080461584,31.13262367248535,44290.049002567495,1513.639616496433,44.85531997680664,67894.7893275184,1309.765893969352,35.75653839111328,46832.69447108594,2777.3510597179074,31.911653518676758,88629.86471744758,4688.24960653364,9.966201782226562,46724.04158415854,0.0,88.81599426269531,0.0,0.0,97.63067626953125,0.0,405.1343078613281,72.63624572753906,65.95033264160156
